region,date,year,month,mean_ndvi,median_ndvi,stress_share,high_health_share,valid_pixels,bbox
Great Plains,2009-05-01,2009,5,0.43090182542800903,0.4013499915599823,0.21981185765458136,0.15486592347092498,29871,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-06-01,2009,6,0.5567260980606079,0.5588499903678894,0.06238501421642415,0.4079946479344372,29895,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-07-01,2009,7,0.6019245982170105,0.6351000070571899,0.05756430411078035,0.5524969060440847,29897,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-08-01,2009,8,0.6078869700431824,0.6251000165939331,0.03825063528153003,0.5333689982613348,29908,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-09-01,2009,9,0.5471029877662659,0.5438500046730042,0.0633381266093703,0.41801825903755474,29903,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-10-01,2009,10,0.41340887546539307,0.38635000586509705,0.2187175970833194,0.12101548650366258,29897,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-11-01,2009,11,0.3227649927139282,0.29260000586509705,0.5231284541952772,0.019728688661865685,29855,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-12-01,2009,12,0.3025933802127838,0.2825999855995178,0.5826663541073641,0.012323766786108971,29861,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-01-01,2010,1,0.24451522529125214,0.2425999939441681,0.6992720896870517,0.009829445831783646,18821,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-02-01,2010,2,0.23295050859451294,0.23260000348091125,0.7508208495793146,0.007131130720295506,19492,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-03-01,2010,3,0.2634003460407257,0.23759999871253967,0.7485654492675353,0.004793087153176264,29626,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-04-01,2010,4,0.3690831661224365,0.32635000348091125,0.41965511468273897,0.08042859534572241,29865,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-05-01,2010,5,0.4687139093875885,0.44635000824928284,0.131878430847503,0.20795956620698888,29876,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-06-01,2010,6,0.5819949507713318,0.5888500213623047,0.04005885106667558,0.4809737176486324,29906,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-07-01,2010,7,0.6095139980316162,0.6450999975204468,0.04215417530253393,0.5649194357157183,29914,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-08-01,2010,8,0.5918191075325012,0.5963500142097473,0.042140468227424746,0.4983612040133779,29900,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-09-01,2010,9,0.5231842398643494,0.5213500261306763,0.10031442333422531,0.3725916510569976,29896,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-10-01,2010,10,0.40257012844085693,0.3788500130176544,0.22311890968757325,0.08616013126611526,29863,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-11-01,2010,11,0.33731240034103394,0.31885001063346863,0.43597305539729886,0.0205100707128255,29839,"-104.0,33.0,-94.0,49.0"
Great Plains,2010-12-01,2010,12,0.2664289176464081,0.26759999990463257,0.6199091786748668,0.012622018807880716,27967,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-01-01,2011,1,0.23662234842777252,0.2425999939441681,0.7005209601246409,0.00900725449145528,20539,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-02-01,2011,2,0.2482086718082428,0.2425999939441681,0.7633497893926355,0.0063408668870872775,22079,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-03-01,2011,3,0.2637854218482971,0.2476000040769577,0.7467700258397932,0.009256045354622237,25929,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-04-01,2011,4,0.3232908844947815,0.2825999855995178,0.5728695419054322,0.05318186387855635,29841,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-05-01,2011,5,0.41976648569107056,0.38635000586509705,0.28181179070001006,0.1677546784506712,29871,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-06-01,2011,6,0.5213028788566589,0.5438500046730042,0.1579458337517994,0.382109738542399,29871,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-07-01,2011,7,0.567488431930542,0.6151000261306763,0.1654560669456067,0.5221757322175732,29875,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-08-01,2011,8,0.5627505779266357,0.5813500285148621,0.16144473455178415,0.46823324630113144,29874,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-09-01,2011,9,0.5103048086166382,0.4988499879837036,0.17678744688681455,0.3493592960620964,29889,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-10-01,2011,10,0.3664608299732208,0.3488500118255615,0.3134713290460879,0.040661843515541266,29856,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-11-01,2011,11,0.31854158639907837,0.29760000109672546,0.519430485762144,0.01711892797319933,29850,"-104.0,33.0,-94.0,49.0"
Great Plains,2011-12-01,2011,12,0.2959917485713959,0.26759999990463257,0.6455331412103746,0.014978888814422626,29842,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-01-01,2012,1,0.2667462229728699,0.2425999939441681,0.7520600006726533,0.012309555039854706,29733,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-02-01,2012,2,0.25999122858047485,0.23260000348091125,0.7693989438633076,0.020349130537149776,29731,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-03-01,2012,3,0.3093159794807434,0.2526000142097473,0.6567534076827757,0.05636491510097458,29859,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-04-01,2012,4,0.39597830176353455,0.3338499963283539,0.4054597219896165,0.16848099145871714,29855,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-05-01,2012,5,0.46808451414108276,0.44635000824928284,0.15386417645680625,0.22672959132443016,29877,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-06-01,2012,6,0.5169823169708252,0.5288500189781189,0.15527680214082623,0.3640742599096839,29895,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-07-01,2012,7,0.5207327604293823,0.5213500261306763,0.1939594621713827,0.39999331058933707,29898,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-08-01,2012,8,0.48244303464889526,0.44635000824928284,0.23442414508465503,0.3161011845011042,29886,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-09-01,2012,9,0.4305369257926941,0.4013499915599823,0.2854274719759076,0.20321231386983438,29885,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-10-01,2012,10,0.3414043188095093,0.303849995136261,0.499196572040707,0.06755490091055169,29872,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-11-01,2012,11,0.29655158519744873,0.26260000467300415,0.6458347454754965,0.02141937233105131,29506,"-104.0,33.0,-94.0,49.0"
Great Plains,2012-12-01,2012,12,0.2795930802822113,0.25760000944137573,0.6741458439571647,0.009858915519292877,29415,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-01-01,2013,1,0.21564003825187683,0.2125999927520752,0.770400153168677,0.005667241049205437,26115,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-02-01,2013,2,0.2229052484035492,0.2125999927520752,0.7813598397520692,0.005442382554140368,26459,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-03-01,2013,3,0.2507554590702057,0.22259999811649323,0.7530197198317446,0.007023501717284761,25913,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-04-01,2013,4,0.29845625162124634,0.2476000040769577,0.6742270824895369,0.04624004320237613,29628,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-05-01,2013,5,0.4300881624221802,0.41635000705718994,0.307300907173702,0.20098416630402036,29873,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-06-01,2013,6,0.5201131105422974,0.5363500118255615,0.1443098949621998,0.3775339533016659,29894,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-07-01,2013,7,0.5757191181182861,0.6251000165939331,0.1186247951573526,0.5346643924952342,29901,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-08-01,2013,8,0.6113718748092651,0.6351000070571899,0.05521554463061436,0.55238955218889,29901,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-09-01,2013,9,0.5454144477844238,0.5438500046730042,0.07942455670792907,0.4096353295416527,29890,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-10-01,2013,10,0.4356530010700226,0.41635000705718994,0.12179036523718657,0.1187774095276355,29871,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-11-01,2013,11,0.34547802805900574,0.32635000348091125,0.4059767496398539,0.025059465978759757,29849,"-104.0,33.0,-94.0,49.0"
Great Plains,2013-12-01,2013,12,0.28885990381240845,0.2825999855995178,0.5839381720430108,0.010013440860215054,29760,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-01-01,2014,1,0.22575275599956512,0.23260000348091125,0.7985606089151814,0.006744790685406383,26539,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-02-01,2014,2,0.21745996177196503,0.22759999334812164,0.832601357482487,0.0035207433486987767,27551,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-03-01,2014,3,0.24100856482982635,0.23260000348091125,0.826829933829047,0.0025581553994133296,29318,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-04-01,2014,4,0.30770939588546753,0.26759999990463257,0.6301296438980268,0.03021674315768316,29851,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-05-01,2014,5,0.4016789197921753,0.3713499903678894,0.31776044978414375,0.13038385596198254,29881,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-06-01,2014,6,0.5606400966644287,0.5738499760627747,0.07647531112003211,0.4374414559079352,29892,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-07-01,2014,7,0.6183347105979919,0.6550999879837036,0.04363964686998395,0.5950374531835206,29904,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-08-01,2014,8,0.6075724363327026,0.6151000261306763,0.04243863286736673,0.5296301250752458,29902,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-09-01,2014,9,0.5743021368980408,0.5738499760627747,0.05067398066695655,0.4565341004114125,29897,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-10-01,2014,10,0.4292238652706146,0.4088500142097473,0.10927041499330656,0.1,29880,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-11-01,2014,11,0.34282317757606506,0.31885001063346863,0.39625297449475483,0.020712538123806013,29837,"-104.0,33.0,-94.0,49.0"
Great Plains,2014-12-01,2014,12,0.26949357986450195,0.26759999990463257,0.6623660249302825,0.011961159829318281,29763,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-01-01,2015,1,0.23363958299160004,0.23260000348091125,0.8205311542390195,0.00895471569628873,29370,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-02-01,2015,2,0.23453719913959503,0.22759999334812164,0.8204971889182415,0.007044638623585992,29526,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-03-01,2015,3,0.2711004912853241,0.2425999939441681,0.7724940474194306,0.010362520540594923,29819,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-04-01,2015,4,0.3437053859233856,0.2825999855995178,0.5659878073290011,0.0983117840155423,29854,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-05-01,2015,5,0.45517680048942566,0.42384999990463257,0.15626673808248526,0.2005891805034815,29872,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-06-01,2015,6,0.5853591561317444,0.5813500285148621,0.02006890323443824,0.44619861524567683,29897,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-07-01,2015,7,0.6278050541877747,0.6450999975204468,0.02164169119614664,0.5916845062884667,29896,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-08-01,2015,8,0.6114798188209534,0.6050999760627747,0.024153619697577948,0.5123109862170481,29892,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-09-01,2015,9,0.5388921499252319,0.5213500261306763,0.06419133634387021,0.37835758488041477,29895,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-10-01,2015,10,0.410478413105011,0.38635000586509705,0.15785774058577406,0.08254393305439331,29875,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-11-01,2015,11,0.3495005965232849,0.31885001063346863,0.3981177573849555,0.031113939312747002,29858,"-104.0,33.0,-94.0,49.0"
Great Plains,2015-12-01,2015,12,0.3207772374153137,0.29760000109672546,0.5093707043953465,0.021993495825929528,29827,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-01-01,2016,1,0.23818160593509674,0.2425999939441681,0.6992970805123119,0.017810168614429255,23189,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-02-01,2016,2,0.2477862685918808,0.23759999871253967,0.7588170336117054,0.010387190282283111,28978,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-03-01,2016,3,0.3031184673309326,0.26759999990463257,0.6322898511864862,0.021718729052151765,29836,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-04-01,2016,4,0.36067134141921997,0.31885001063346863,0.4374665238350295,0.07746384574183182,29872,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-05-01,2016,5,0.4802180230617523,0.4613499939441681,0.10776900428265525,0.22627810492505354,29888,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-06-01,2016,6,0.5658344626426697,0.566349983215332,0.03813857013816868,0.41842026027901374,29891,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-07-01,2016,7,0.6011555194854736,0.6251000165939331,0.05506490030777465,0.5423190151211026,29892,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-08-01,2016,8,0.6030746698379517,0.6151000261306763,0.05571720009364235,0.5203504899501689,29901,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-09-01,2016,9,0.5644710063934326,0.566349983215332,0.05679879578524837,0.44198026425823717,29895,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-10-01,2016,10,0.4297489523887634,0.41635000705718994,0.1471060555369689,0.1061559049849448,29890,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-11-01,2016,11,0.362008273601532,0.3338499963283539,0.35344336937962434,0.03605745086879373,29869,"-104.0,33.0,-94.0,49.0"
Great Plains,2016-12-01,2016,12,0.31046929955482483,0.29760000109672546,0.502263050256479,0.014818788346129345,29827,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-01-01,2017,1,0.24508556723594666,0.2526000142097473,0.7052700634157009,0.008353378526131642,22865,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-02-01,2017,2,0.2510312795639038,0.2425999939441681,0.7691999708815608,0.006187668340976923,27474,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-03-01,2017,3,0.2914341986179352,0.25760000944137573,0.6815162040940208,0.01477084949246282,29653,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-04-01,2017,4,0.36772069334983826,0.32635000348091125,0.40695611421685135,0.08288420982157801,29873,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-05-01,2017,5,0.4537387490272522,0.42384999990463257,0.14013719257152418,0.175204952317216,29885,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-06-01,2017,6,0.533865749835968,0.5213500261306763,0.056670681118693965,0.3385186672019269,29892,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-07-01,2017,7,0.5720558762550354,0.5813500285148621,0.059051825086152095,0.47308374318311086,29889,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-08-01,2017,8,0.6094078421592712,0.6151000261306763,0.03617882101180326,0.5236232320192598,29907,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-09-01,2017,9,0.5554558038711548,0.5588499903678894,0.05427004614458637,0.4252992710492878,29906,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-10-01,2017,10,0.43925997614860535,0.42384999990463257,0.10810086735206456,0.10354643180067646,29861,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-11-01,2017,11,0.32737573981285095,0.3113499879837036,0.45647494113689874,0.012546249579549277,29730,"-104.0,33.0,-94.0,49.0"
Great Plains,2017-12-01,2017,12,0.3005464971065521,0.2825999855995178,0.5840517964373176,0.010802106746284679,29809,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-01-01,2018,1,0.20693187415599823,0.22759999334812164,0.8169983065198984,0.007585379621789444,28344,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-02-01,2018,2,0.20571306347846985,0.22259999811649323,0.854280701754386,0.005087719298245614,28500,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-03-01,2018,3,0.22469623386859894,0.22759999334812164,0.8068930925766695,0.006735454284895385,27912,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-04-01,2018,4,0.2923690378665924,0.2526000142097473,0.690631808278867,0.020412267471091,29835,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-05-01,2018,5,0.44490161538124084,0.4313499927520752,0.2542163030384152,0.20231562039887566,29884,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-06-01,2018,6,0.5743705630302429,0.5888500213623047,0.08767352400066901,0.47328984780063554,29895,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-07-01,2018,7,0.6141284108161926,0.6450999975204468,0.0744431810581232,0.5764497358036251,29902,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-08-01,2018,8,0.6045121550559998,0.6151000261306763,0.0473149200829265,0.529492409549923,29906,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-09-01,2018,9,0.553157389163971,0.5513499975204468,0.0662428905988625,0.4270993643358983,29890,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-10-01,2018,10,0.4139663875102997,0.38635000586509705,0.21524453519900913,0.11803300639373347,29873,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-11-01,2018,11,0.30815961956977844,0.29260000586509705,0.5199973157965374,0.021238759898000267,29804,"-104.0,33.0,-94.0,49.0"
Great Plains,2018-12-01,2018,12,0.2710801959037781,0.26759999990463257,0.6521343006580057,0.011304201113548169,29635,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-01-01,2019,1,0.22031261026859283,0.22259999811649323,0.7525717795178873,0.00994165515123599,26052,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-02-01,2019,2,0.2238391637802124,0.22759999334812164,0.7555481255485434,0.008233376520249091,23927,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-03-01,2019,3,0.2637135088443756,0.2425999939441681,0.7301544401544402,0.01030888030888031,25900,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-04-01,2019,4,0.3443639278411865,0.29260000586509705,0.522741746271158,0.0735042735042735,29835,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-05-01,2019,5,0.4491764008998871,0.42384999990463257,0.20548266166822868,0.1937341009505958,29876,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-06-01,2019,6,0.5552627444267273,0.5588499903678894,0.048989425779681434,0.39519475304510776,29884,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-07-01,2019,7,0.6166576743125916,0.6550999879837036,0.04978933993178626,0.6069685013040861,29906,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-08-01,2019,8,0.6255447268486023,0.6550999879837036,0.0517477839103529,0.5925740090316106,29895,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-09-01,2019,9,0.5851514339447021,0.6050999760627747,0.06562750869681563,0.513078672732138,29896,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-10-01,2019,10,0.450476735830307,0.44635000824928284,0.12273945077026122,0.12672471533824514,29860,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-11-01,2019,11,0.31591424345970154,0.303849995136261,0.48750083774545944,0.013906574626365525,29842,"-104.0,33.0,-94.0,49.0"
Great Plains,2019-12-01,2019,12,0.28253912925720215,0.2825999855995178,0.6011316381484764,0.009373508759970004,29338,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-01-01,2020,1,0.22365204989910126,0.22759999334812164,0.7598629963211975,0.01137468814749038,23649,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-02-01,2020,2,0.23621170222759247,0.22759999334812164,0.7854365500176741,0.010093869054632575,25461,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-03-01,2020,3,0.2695925831794739,0.2425999939441681,0.7420227334976719,0.018179950698438783,29208,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-04-01,2020,4,0.3386741280555725,0.28760001063346863,0.5586146838156485,0.08413719185423366,29856,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-05-01,2020,5,0.4351728558540344,0.4088500142097473,0.24721394866303,0.18259094407817678,29881,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-06-01,2020,6,0.5310442447662354,0.5438500046730042,0.12413031843724913,0.3815895103023816,29896,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-07-01,2020,7,0.5955793261528015,0.6351000070571899,0.10350249222225939,0.5602983976181715,29893,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-08-01,2020,8,0.60868239402771,0.6450999975204468,0.0900518307975255,0.5648888145795018,29905,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-09-01,2020,9,0.5256772041320801,0.5288500189781189,0.12913575295769,0.38824276452108814,29922,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-10-01,2020,10,0.3813275098800659,0.35635000467300415,0.28237813242329957,0.06570979290039813,29889,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-11-01,2020,11,0.3145899176597595,0.29260000586509705,0.5408067542213884,0.017957652103993568,29848,"-104.0,33.0,-94.0,49.0"
Great Plains,2020-12-01,2020,12,0.2936406433582306,0.272599995136261,0.6348626925653048,0.01406563965170797,29860,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-01-01,2021,1,0.22543831169605255,0.22759999334812164,0.768699694698862,0.00922842076047738,28824,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-02-01,2021,2,0.24326254427433014,0.23260000348091125,0.792961222488928,0.006829169343115048,29579,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-03-01,2021,3,0.27335765957832336,0.2425999939441681,0.7317130405631914,0.007039892725444184,29830,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-04-01,2021,4,0.3272791802883148,0.2825999855995178,0.5622991430101768,0.04900910551687199,29872,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-05-01,2021,5,0.4351068139076233,0.4088500142097473,0.24304881721149663,0.18151704754575568,29887,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-06-01,2021,6,0.5543872117996216,0.5438500046730042,0.04786753637732062,0.381267770530189,29895,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-07-01,2021,7,0.5997204780578613,0.6050999760627747,0.038050020061522,0.5108666577504347,29908,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-08-01,2021,8,0.5792796015739441,0.5813500285148621,0.06752691047669987,0.4740589690445945,29914,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-09-01,2021,9,0.5337255001068115,0.5363500118255615,0.1020230730647049,0.3920414646380204,29905,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-10-01,2021,10,0.4120868444442749,0.38635000586509705,0.21733891213389123,0.10276150627615063,29875,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-11-01,2021,11,0.3468097448348999,0.32635000348091125,0.42030538440932225,0.02665416555049558,29864,"-104.0,33.0,-94.0,49.0"
Great Plains,2021-12-01,2021,12,0.2940293252468109,0.2775999903678894,0.583913613886366,0.012917549702290847,29727,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-01-01,2022,1,0.2528518736362457,0.2425999939441681,0.7412954527908593,0.010113487223037135,25906,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-02-01,2022,2,0.23903390765190125,0.23759999871253967,0.7991882633303545,0.006255585344057194,26856,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-03-01,2022,3,0.2532579004764557,0.23759999871253967,0.8132827451902092,0.005103582580666823,29783,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-04-01,2022,4,0.2975180745124817,0.25760000944137573,0.6809345042568881,0.03231212710330495,29834,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-05-01,2022,5,0.3935413062572479,0.3488500118255615,0.36988318773638584,0.14037553971282257,29877,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-06-01,2022,6,0.5098254084587097,0.5138499736785889,0.14817664770826364,0.32903981264637,29890,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-07-01,2022,7,0.5553789734840393,0.5888500213623047,0.1392057810043157,0.48522966779298116,29891,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-08-01,2022,8,0.565121054649353,0.566349983215332,0.11506556061011507,0.4573856034252074,29896,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-09-01,2022,9,0.516788899898529,0.491349995136261,0.1399806000602067,0.35364752316285913,29897,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-10-01,2022,10,0.3669336140155792,0.3413499891757965,0.3006897013526182,0.0415829650462033,29868,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-11-01,2022,11,0.30952519178390503,0.2825999855995178,0.587173476222371,0.021634293369055594,29860,"-104.0,33.0,-94.0,49.0"
Great Plains,2022-12-01,2022,12,0.2486446350812912,0.2476000040769577,0.7439054506967719,0.010054683365672959,28345,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-01-01,2023,1,0.2327718436717987,0.23759999871253967,0.7295218630667456,0.01199376109288442,18593,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-02-01,2023,2,0.23539167642593384,0.22259999811649323,0.7639998087131175,0.007460188417579264,20911,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-03-01,2023,3,0.25399643182754517,0.22259999811649323,0.7409411662842548,0.018572232564180266,23099,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-04-01,2023,4,0.30360937118530273,0.2476000040769577,0.681598712446352,0.06394179184549356,29824,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-05-01,2023,5,0.4561358392238617,0.4388499855995178,0.2177519146516839,0.20822046085415202,29901,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-06-01,2023,6,0.5922065377235413,0.5888500213623047,0.027430671566989643,0.4778149014366856,29930,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-07-01,2023,7,0.6300864219665527,0.6550999879837036,0.026276200982850266,0.600474709992311,29913,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-08-01,2023,8,0.6070778965950012,0.6151000261306763,0.04705370878202127,0.5257507859006086,29902,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-09-01,2023,9,0.5181431174278259,0.5063499808311462,0.07901688680822605,0.32088279551914395,29905,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-10-01,2023,10,0.41921529173851013,0.4013499915599823,0.15905137811078404,0.09205244848809205,29896,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-11-01,2023,11,0.33790427446365356,0.31885001063346863,0.4245042872454448,0.022541532690246516,29856,"-104.0,33.0,-94.0,49.0"
Great Plains,2023-12-01,2023,12,0.31553903222084045,0.28760001063346863,0.5517345298687383,0.017747120278596304,29864,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-01-01,2024,1,0.23933592438697815,0.23759999871253967,0.7294629042952921,0.014035216974876594,27146,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-02-01,2024,2,0.27226221561431885,0.2425999939441681,0.7292737843196558,0.01058574453069866,29757,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-03-01,2024,3,0.2951754033565521,0.2526000142097473,0.6776540808798873,0.026792300985849372,29822,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-04-01,2024,4,0.3576796054840088,0.29760000109672546,0.5030633767451204,0.1108507147879072,29869,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-05-01,2024,5,0.4642478823661804,0.44635000824928284,0.17322360497792053,0.2164124180382711,29892,"-104.0,33.0,-94.0,49.0"
